8,aptitude,20.605850,21.235850,45
8,guarantees,21.235850,21.865850,45
8,your,21.865850,22.015850,45
8,diploma,22.015850,22.655850,45
9,the,1.060522,1.150522,46
9,prowler,1.150522,1.510522,46
9,wore,1.550522,1.640522,46
9,a,1.640522,1.720522,46
9,ski,1.720522,2.000522,46
9,mask,2.000522,2.350522,46
9,for,2.350522,2.550522,46
9,disguise,2.550522,3.290522,46
9,we,5.120522,5.220522,47
9,experience,5.220522,5.840522,47
9,distress,5.840522,6.360522,47
9,and,6.360522,6.520522,47
9,frustration,6.520522,7.150522,47
9,obtaining,7.150522,7.650522,47
9,our,7.650522,7.760522,47
9,degrees,7.760522,8.360522,47
9,the,10.860522,10.970522,48
9,singer's,10.970522,11.380522,48
9,finger,11.380522,11.750522,48
9,had,11.780522,11.940522,48
9,a,11.940522,11.990522,48
9,splinter,11.990522,12.610522,48
9,the,14.560522,14.660522,49
9,legislashe,14.660522,15.340522,49
9,chure,15.470522,15.660522,49
9,met,15.660522,15.910522,49
9,to,16.000522,16.120522,49
9,judge,16.120522,16.450522,49
9,the,16.450522,16.580522,49
9,state,16.580522,16.840522,49
9,of,16.840522,16.930522,49
9,public,16.930522,17.280522,49
9,education,17.280522,18.070522,49
9,chocolate,20.280522,20.690522,50
9,and,20.690522,20.870522,50
9,roses,20.870522,21.270522,50
9,never,21.270522,21.560522,50
9,fail,21.560522,21.840522,50
9,as,21.880522,21.990522,50
9,a,21.990522,22.060522,50
9,romantic,22.060522,22.640522,50
9,gift,22.640522,22.950522,50
10,contributions,1.010272,1.850272,51
10,will,1.850272,1.960272,51
10,be,1.960272,2.110272,51
10,greatly,2.110272,2.440272,51
10,appreciated,2.440272,3.310272,51
10,continental,5.360272,6.010272,52
10,drift,6.010272,6.370272,52
10,is,6.370272,6.460272,52
10,a,6.460272,6.540272,52
10,geological,6.540272,7.210272,52
10,theory,7.240272,7.720272,52
10,regular,9.520272,9.890272,53
10,attendance,9.890272,10.570272,53
10,is,10.570272,10.700272,53
10,seldom,10.700272,11.190272,53
10,required,11.190272,11.840272,53
10,challenge,13.410272,13.830272,54
10,each,13.830272,14.190272,54
10,general's,14.190272,14.590272,54
10,intelligence,14.590272,15.460272,54
10,we,17.430272,17.560272,55
10,got,17.600272,17.800272,55
10,drenched,17.800272,18.200272,55
10,from,18.200272,18.350272,55
10,the,18.350272,18.470272,55
10,uninterrupted,18.470272,19.280272,55
10,rain,19.280272,19.700272,55
11,last,1.168435,1.458435,56
11,year's,1.458435,1.928435,56
11,gas,1.968435,2.248435,56
11,shortage,2.248435,2.458435,56
11,caused,2.458435,2.718435,56
11,steep,2.718435,2.928435,56
11,price,2.928435,3.228435,56
11,increases,3.228435,3.578435,56
11,upgrade,5.788435,6.158435,57
11,your,6.158435,6.298435,57
11,status,6.298435,6.778435,57
11,to,6.798435,6.908435,57
11,reflect,6.908435,7.338435,57
11,your,7.338435,7.458435,57
11,wealth,7.458435,7.808435,57
11,eat,10.128435,10.228435,58
11,your,10.228435,10.358435,58
11,raisins,10.358435,10.758435,58
11,outdoors,10.758435,11.258435,58
11,on,11.258435,11.358435,58
11,the,11.358435,11.468435,58
11,porch,11.468435,11.808435,58
11,steps,11.808435,12.378435,58
11,porcupines,14.588435,15.268435,59
11,resemble,15.268435,15.668435,59
11,sea,15.668435,15.968435,59
11,urchins,15.968435,16.598435,59
11,spring,18.028435,18.368435,60
11,street,18.448435,18.778435,60
11,is,18.778435,18.868435,60
11,straight,18.868435,19.198435,60
11,ahead,19.198435,19.568435,60
12,display,0.947868,1.327868,61
12,was,1.327868,1.507868,61
12,misplaced,1.507868,2.147868,61
12,on,2.147868,2.237868,61
12,the,2.237868,2.327868,61
12,screen,2.327868,2.837868,61
12,an,4.927868,5.027868,62
12,official,5.027868,5.437868,62
12,deadline,5.437868,5.917868,62
12,cannot,5.917868,6.247868,62
12,be,6.247868,6.357868,62
12,postponed,6.357868,7.087868,62
12,fill,9.207868,9.367868,63
12,that,9.387868,9.557868,63
12,canteen,9.557868,10.067868,63
12,with,10.067868,10.247868,63
12,fresh,10.247868,10.647868,63
12,spring,10.647868,10.947868,63
12,water,10.947868,11.297868,63
12,gently,13.387868,13.747868,64
12,place,13.747868,14.067868,64
12,jim's,14.067868,14.427868,64
12,foam,14.427868,14.747868,64
12,sculpture,14.747868,15.227868,64
12,in,15.227868,15.337868,64
12,the,15.337868,15.407868,64
12,box,15.407868,15.987868,64
12,bagpipes,17.897868,18.447868,65
12,and,18.447868,18.577868,65
12,bongos,18.577868,19.047868,65
12,are,19.047868,19.097868,65
12,musical,19.097868,19.477868,65
12,instruments,19.507868,20.357868,65
13,doctors,0.936077,1.136077,66
13,prescribe,1.136077,1.566077,66
13,drugs,1.566077,1.916077,66
13,too,1.916077,2.076077,66
13,freely,2.076077,2.566077,66
13,will,4.236077,4.366077,67
13,you,4.366077,4.476077,67
13,please,4.476077,4.826077,67
13,describe,4.826077,5.346077,67
13,the,5.346077,5.496077,67
13,idiotic,5.496077,6.046077,67
13,predicament,6.046077,6.716077,67
13,it's,9.026077,9.186077,68
13,impossible,9.246077,9.836077,68
13,to,9.836077,9.966077,68
13,deal,9.966077,10.176077,68
13,with,10.176077,10.316077,68
13,bureaucracy,10.316077,11.196077,68
13,good,13.336077,13.546077,69
13,service,13.546077,13.986077,69
13,should,13.986077,14.156077,69
13,be,14.156077,14.266077,69
13,rewarded,14.266077,14.786077,69
13,by,14.786077,14.946077,69
13,big,14.946077,15.226077,69
13,tips,15.226077,15.776077,69
13,my,17.686077,17.836077,70
13,instructions,17.836077,18.496077,70
13,desperately,18.496077,19.026077,70
13,need,19.026077,19.216077,70
13,updating,19.266077,19.956077,70
14,cooperation,1.090567,2.140567,71
14,along,2.140567,2.260567,71
14,with,2.260567,2.350567,71
14,understanding,2.350567,2.800567,71
14,alleviate,3.030567,3.370567,71
14,dispute,5.820567,6.050567,71
14,cement,6.050567,6.280567,72
14,is,6.280567,6.400567,72
14,measured,6.400567,6.690567,72
14,in,6.690567,6.800567,72
14,cubic,6.800567,7.200567,72
14,yards,7.200567,7.750567,72
14,primitive,9.460567,9.840567,73
14,tribes,9.840567,10.200567,73
14,have,10.200567,10.330567,73
14,an,10.330567,10.430567,73
14,upbeat,10.430567,10.780567,73
14,attitude,10.780567,11.440567,73
14,flying,13.640567,13.990567,74
14,standby,13.990567,14.550567,74
14,can,14.550567,14.690567,74
14,be,14.690567,14.780567,74
14,practical,14.780567,15.340567,74
14,if,15.340567,15.450567,74
14,you,15.450567,15.550567,74
14,want,15.550567,15.720567,74
14,to,15.720567,15.790567,74
14,save,15.790567,16.110567,74
14,money,16.110567,16.480567,74
14,it's,19.250567,19.380567,75
14,hard,19.380567,19.580567,75
14,to,19.600567,19.680567,75
14,tell,19.680567,19.880567,75
14,an,19.880567,20.030567,75
14,or,20.030567,20.060567,75
14,ellen,20.140567,20.400567,75
14,an,20.500567,20.620567,75
14,original,20.620567,21.170567,75
14,from,21.170567,21.320567,75
14,a,21.320567,21.410567,75
14,forgery,21.410567,22.070567,75
15,the,0.946485,1.026485,76
15,thinker,1.026485,1.386485,76
15,is,1.386485,1.536485,76
15,a,1.536485,1.606485,76
15,famous,1.606485,1.986485,76
15,sculpture,1.986485,2.586485,76
15,the,4.346485,4.426485,77
15,misprint,4.426485,4.906485,77
15,provoked,4.906485,5.376485,77
15,an,5.376485,5.536485,77
15,im,5.536485,5.626485,77
15,immediate,5.626485,6.176485,77
15,disclaimer,6.236485,6.806485,77
15,a,6.806485,6.846485,78
15,large,8.796485,9.156485,78
15,household,9.156485,9.716485,78
15,needs,9.716485,9.896485,78
15,lots,9.896485,10.216485,78
15,of,10.216485,10.306485,78
15,appliances,10.306485,11.216485,78
15,cut,13.376485,13.556485,79
15,a,13.556485,13.636485,79
15,small,13.636485,14.006485,79
15,corner,14.006485,14.366485,79
15,off,14.366485,14.596485,79
15,each,14.596485,14.846485,79
15,edge,14.846485,15.286485,79
15,iguanas,16.666485,17.176485,80
15,and,17.196485,17.286485,80
15,alligators,17.286485,17.856485,80
15,are,17.856485,17.936485,80
15,tropical,17.936485,18.456485,80
15,reptiles,18.456485,18.776485,80
16,parties,0.975828,1.245828,81
16,tax,1.245828,1.725828,81
16,one's,1.995828,2.235828,81
16,imagination,2.235828,3.125828,81
16,penguins,4.765828,5.215828,82
16,live,5.215828,5.385828,82
16,near,5.385828,5.575828,82
16,the,5.575828,5.705828,82
16,icy,5.705828,6.055828,82
16,antarctic,6.055828,6.845828,82
16,guess,8.685828,8.905828,83
16,the,8.925828,9.015828,83
16,question,9.015828,9.545828,83
16,from,9.545828,9.735828,83
16,the,9.735828,9.875828,83
16,answer,9.875828,10.355828,83
16,medieval,12.295828,12.655828,84
16,society,12.655828,13.315828,84
16,was,13.315828,13.495828,84
16,based,13.495828,13.775828,84
16,on,13.775828,13.915828,84
16,hierarchies,13.915828,14.835828,84
16,project,16.595828,17.025828,85
16,development,17.025828,17.565828,85
16,was,17.565828,17.715828,85
16,proceeding,17.715828,18.245828,85
16,too,18.245828,18.435828,85
16,slowly,18.435828,18.955828,85
17,kindergarten,1.007664,1.797664,86
17,children,1.797664,2.247664,86
17,decorate,2.247664,2.487664,86
17,their,2.487664,2.687664,86
17,classrooms,2.687664,3.017664,86
17,for,3.017664,3.227664,86
17,hol,3.227664,3.457664,86
17,all,3.457664,3.697664,86
17,holidays,3.697664,4.377664,86
17,special,6.627664,7.087664,87
17,task,7.087664,7.397664,87
17,forces,7.397664,7.927664,87
17,rescue,7.927664,8.337664,87
17,hostages,8.337664,9.017664,87
17,from,9.037664,9.167664,87
17,kidnappers,9.167664,9.967664,87
17,call,11.637664,11.837664,88
17,an,11.837664,11.977664,88
17,ambulance,11.977664,12.517664,88
17,for,12.517664,12.647664,88
17,medical,12.647664,13.027664,88
17,assistance,13.027664,13.857664,88
17,he,15.787664,15.877664,89
17,stole,15.877664,16.157664,89
17,a,16.157664,16.297664,89
17,dime,16.297664,16.637664,89
17,from,16.637664,16.777664,89
17,a,16.777664,16.907664,89
17,beggar,16.907664,17.337664,89
17,you,19.257664,19.327664,90
17,must,19.387664,19.657664,90
17,explicitly,19.657664,20.337664,90
17,delete,20.337664,20.687664,90
17,files,20.687664,21.337664,90
18,huge,1.013447,1.103447,91
18,tapestry,1.103447,1.723447,91
18,hung,1.723447,1.963447,91
18,in,1.963447,2.023447,91
18,her,2.023447,2.193447,91
18,hallway,2.193447,2.713447,91
18,birthday,4.393447,4.693447,92
18,parties,4.693447,5.123447,92
18,have,5.123447,5.283447,92
18,cupcakes,5.323447,5.823447,92
18,and,5.823447,5.913447,92
18,ice,5.913447,6.183447,92
18,cream,6.183447,6.533447,92
18,his,8.773447,8.903447,93
18,scalp,8.923447,9.213447,93
18,was,9.213447,9.423447,93
18,blistered,9.423447,9.903447,93
18,from,9.903447,10.123447,93
18,today's,10.123447,10.523447,93
18,hot,10.523447,10.813447,93
18,sun,10.813447,11.253447,93
18,she,13.323447,13.513447,94
18,slipped,13.513447,13.843447,94
18,and,13.843447,13.973447,94
18,sprained,13.973447,14.333447,94
18,her,14.333447,14.433447,94
18,ankle,14.433447,14.753447,94
18,on,14.753447,14.933447,94
18,the,14.933447,15.003447,94
18,steep,15.003447,15.333447,94
18,slope,15.333447,15.763447,94
18,the,18.473447,18.553447,95
18,best,18.553447,18.853447,95
18,way,18.853447,18.973447,95
18,to,19.003447,19.063447,95
18,learn,19.063447,19.343447,95
18,is,19.343447,19.443447,95
18,to,19.443447,19.583447,95
18,solve,19.583447,19.873447,95
18,extra,19.873447,20.183447,95
18,problems,20.183447,20.943447,95
19,sudden,1.009365,1.169365,96
19,departure,1.169365,1.739365,96
19,shocked,1.739365,2.249365,96
19,the,2.249365,2.329365,96
19,cast,2.329365,2.789365,96
19,tugboats,4.619365,5.049365,97
19,are,5.109365,5.149365,97
19,capable,5.149365,5.619365,97
19,of,5.619365,5.749365,97
19,hauling,5.749365,6.119365,97
19,huge,6.119365,6.469365,97
19,loads,6.469365,6.959365,97
19,a,8.959365,8.999365,98
19,muscular,8.999365,9.549365,98
19,abdomen,9.549365,10.009365,98
19,is,10.009365,10.139365,98
19,good,10.139365,10.309365,98
19,for,10.309365,10.439365,98
19,your,10.439365,10.579365,98
19,back,10.579365,10.969365,98
19,the,13.229365,13.339365,99
19,cartoon,13.339365,13.839365,99
19,features,13.839365,14.219365,99
19,a,14.219365,14.279365,99
19,muskrat,14.279365,14.699365,99
19,and,14.699365,14.909365,99
19,a,14.909365,14.979365,99
19,tadpole,14.979365,15.619365,99
19,the,17.639365,17.719365,100
19,emblem,17.719365,18.079365,100
19,depicts,18.079365,18.649365,100
19,the,18.649365,18.789365,100
19,acropolis,18.789365,19.419365,100
19,all,19.419365,19.609365,100
19,aglow,19.609365,19.729365,100
20,the,1.035147,1.225147,101
20,screw,1.225147,1.495147,101
20,in,1.495147,1.595147,101
20,your,1.595147,1.735147,101
20,left,1.735147,2.125147,101
20,hand,2.125147,2.495147,101
20,the,4.165147,4.255147,102
20,mango,4.255147,4.595147,102
20,and,4.595147,4.765147,102
20,the,4.765147,4.845147,102
20,papaya,4.845147,5.355147,102
20,are,5.375147,5.475147,102
20,in,5.475147,5.615147,102
20,the,5.615147,5.695147,102
20,bowl,5.695147,6.135147,102
20,combine,8.145147,8.595147,103
20,all,8.595147,8.785147,103
20,the,8.785147,8.855147,103
20,ingredients,8.855147,9.525147,103
20,in,9.525147,9.645147,103
20,a,9.645147,9.755147,103
20,large,9.755147,10.075147,103
20,bowl,10.145147,10.475147,103
20,the,12.745147,12.825147,104
20,misquote,12.825147,13.325147,104
20,was,13.325147,13.535147,104
20,retracted,13.535147,14.155147,104
20,with,14.155147,14.295147,104
20,an,14.295147,14.375147,104
20,apology,14.375147,15.095147,104
20,the,16.965147,17.065147,105
20,coyote,17.135147,17.575147,105
20,bobcat,17.575147,18.145147,105
20,and,18.145147,18.345147,105
20,hyena,18.345147,18.865147,105
20,are,18.865147,19.085147,105
20,wild,19.085147,19.415147,105
20,animals,19.415147,20.055147,105
21,trespassing,0.937075,1.207075,106
21,is,1.207075,1.297075,106
21,forbidden,1.297075,1.787075,106
21,and,1.787075,1.947075,106
21,subject,1.947075,2.347075,106
21,to,2.347075,2.417075,106
21,penalty,2.417075,3.027075,106
21,encyclopedias,5.297075,6.127075,107
21,seldom,6.187075,6.597075,107
21,present,6.597075,6.977075,107
21,anecdotal,6.977075,7.577075,107
21,evidence,7.577075,8.307075,107
21,a,10.007075,10.077075,108
21,screwdriver,10.077075,10.727075,108
21,is,10.727075,10.857075,108
21,made,10.857075,11.057075,108
21,from,11.057075,11.267075,108
21,vodka,11.267075,11.707075,108
21,and,11.707075,11.847075,108
21,orange,11.847075,12.227075,108
21,juice,12.227075,12.657075,108
21,objects,14.847075,15.227075,109
21,made,15.227075,15.407075,109
21,of,15.407075,15.477075,109
21,pewter,15.477075,15.917075,109
21,are,15.917075,16.057075,109
21,beautiful,16.057075,16.697075,109
21,westchester,18.777075,19.407075,110
21,is,19.407075,19.527075,110
21,a,19.527075,19.607075,110
21,county,19.607075,20.017075,110
21,in,20.017075,20.107075,110
21,new,20.107075,20.247075,110
21,york,20.247075,20.677075,110
22,artificial,0.994059,1.424059,111
22,intelligence,1.424059,2.084059,111
22,is,2.084059,2.224059,111
22,for,2.224059,2.414059,111
22,real,2.414059,2.794059,111
22,the,4.594059,4.734059,112
22,emperor,4.734059,5.114059,112
22,had,5.114059,5.304059,112
22,a,5.304059,5.354059,112
22,mean,5.354059,5.744059,112
22,temper,5.744059,6.234059,112
22,lots,7.984059,8.224059,113
22,of,8.244059,8.314059,113
22,foreign,8.314059,8.684059,113
22,movies,8.684059,9.114059,113
22,have,9.114059,9.294059,113
22,subtitles,9.294059,10.044059,113
22,angora,11.874059,12.284059,114
22,cats,12.284059,12.574059,114
22,are,12.574059,12.664059,114
22,furrier,12.664059,13.194059,114
22,than,13.194059,13.404059,114
22,siamese,13.404059,14.064059,114
22,he,15.874059,16.014059,115
22,ate,16.014059,16.154059,115
22,four,16.154059,16.424059,115
22,extra,16.424059,16.854059,115
22,eggs,16.854059,17.154059,115
22,for,17.154059,17.274059,115
22,breakfast,17.274059,17.914059,115
23,build,1.099546,1.479546,116
23,a,1.479546,1.549546,116
23,new,1.549546,1.809546,116
23,beverage,1.809546,2.229546,116
23,plant,2.229546,2.589546,116
23,publicity,4.389546,4.989546,117
23,and,4.989546,5.209546,117
23,notoriety,5.209546,5.979546,117
23,go,5.979546,6.109546,117
23,hand,6.109546,6.449546,117
23,in,6.449546,6.609546,117
23,hand,6.609546,6.979546,117
23,pizzerias,8.549546,9.149546,118
23,are,9.149546,9.269546,118
23,convenient,9.269546,9.859546,118
23,for,9.859546,10.009546,118
23,a,10.009546,10.089546,118
23,quick,10.089546,10.329546,118
23,lunch,10.329546,10.839546,118
23,december,12.799546,13.209546,119
23,and,13.229546,13.349546,119
23,january,13.349546,13.979546,119
23,are,14.109546,14.209546,119
23,nice,14.209546,14.519546,119
23,months,14.519546,14.839546,119
23,to,14.839546,14.939546,119
23,spend,14.939546,15.269546,119
23,in,15.269546,15.359546,119
23,miami,15.359546,15.899546,119
23,technical,18.199546,18.669546,120
23,writers,18.669546,19.069546,120
23,can,19.069546,19.199546,120
23,abbreviate,19.199546,19.759546,120
23,in,19.759546,19.889546,120
23,bibliographies,19.889546,20.849546,120
24,scientific,1.029070,1.349070,121
24,progress,1.349070,1.649070,121
24,comes,1.709070,1.959070,121
24,from,1.959070,2.119070,121
24,the,2.119070,2.259070,121
24,development,2.259070,2.799070,121
24,of,2.799070,2.949070,121
24,new,2.949070,3.099070,121
24,techniques,3.099070,3.849070,121
24,the,6.289070,6.399070,122
24,clumsy,6.399070,6.809070,122
24,customer,6.809070,7.319070,122
24,spilled,7.319070,7.699070,122
24,some,7.699070,7.869070,122
24,expensive,7.869070,8.429070,122
24,perfume,8.429070,9.089070,122
24,the,11.409070,11.529070,123
24,bungalow,11.529070,11.999070,123
24,was,12.019070,12.189070,123
24,pleasantly,12.189070,12.659070,123
24,situated,12.659070,13.239070,123
24,near,13.239070,13.419070,123
24,the,13.419070,13.519070,123
24,shore,13.519070,13.889070,123
24,agricultural,16.459070,17.109070,124
24,products,17.109070,17.759070,124
24,are,17.759070,17.839070,124
24,unevenly,17.839070,18.399070,124
24,distributed,18.399070,19.199070,124
24,pledge,21.239070,21.519070,125
24,to,21.519070,21.639070,125
24,participate,21.639070,22.439070,125
24,in,22.459070,22.519070,125
24,nevada's,22.519070,23.009070,125
24,aquatic,23.009070,23.449070,125
